Cimitero,"Cimitero, Strada Comunale San Lorenzo, Villaggio Dora, Collegno, Torino, Piemonte, 10093, Italia",highway,bus_stop,0.22010000000000002,"Alla progettazione e realizzazione delle opere relative hanno contribuito architetti di chiara fama, fra i quali: Amedeo di Castellamonte (Cappella della Sacra Sindone, Basilica del Corpus Domini) Carlo di Castellamonte (Cappella della Sacra Sindone, Chiesa di Santa Cristina) Andrea Costaguta (Chiesa di San Francesco da Paola, Chiesa di Santa Teresa) Guarino Guarini (Cappella della Sacra Sindone, Santuario della Consolata, Chiesa di San Lorenzo) Filippo Juvarra (Basilica di Superga, Chiesa di San Filippo Neri, Santuario della Consolata, Chiesa di Santa Cristina, Chiesa della Madonna del Carmine) Filippo Giovanni Battista Nicolis di Robilant (Chiesa di Santa Pelagia, Chiesa della Misericordia) Bernardo Antonio Vittone (Chiesa della Santissima Annunziata, Chiesa di Santa Maria di Piazza, Chiesa di San Francesco d'Assisi, Chiesa di Santa Chiara, Cappella Anselmetti) Ascanio Vittozzi (Basilica del Corpus Domini, Chiesa della Santissima Trinità) Pietro Bonvicini (Chiesa di San Michele Arcangelo) Giuseppe e Bartolomeo Gallo (Chiesa di Gesù Nazareno, Chiesa di San Bernardino da Siena) Nicola Mosso (Chiesa del Gesù Redentore) Cimitero Monumentale (già Cimitero Generale): sito in Corso Novara, 135 (quartiere Regio Parco), è il primo cimitero di Torino per dimensioni;"
Cimitero,"Cimitero, Strada Comunale San Lorenzo, Villaggio Dora, Collegno, Torino, Piemonte, 10093, Italia",highway,bus_stop,0.22010000000000002,"sito in Corso Novara, 135 (quartiere Regio Parco), è il primo cimitero di Torino per dimensioni; contiene anche un Tempio Crematorio e un Cimitero giudaico; vi sono numerosi monumenti funebri di personaggi famosi e di pregevole fattura Cimitero Parco (detto anche ""cimitero del Gerbido""):"
Corso Novara,"Corso Novara, Vanchiglia, Circoscrizione 7, Torino, Piemonte, 10153, Italia",highway,secondary,0.41000000000000003,"Amedeo di Castellamonte (Cappella della Sacra Sindone, Basilica del Corpus Domini) Carlo di Castellamonte (Cappella della Sacra Sindone, Chiesa di Santa Cristina) Andrea Costaguta (Chiesa di San Francesco da Paola, Chiesa di Santa Teresa) Guarino Guarini (Cappella della Sacra Sindone, Santuario della Consolata, Chiesa di San Lorenzo) Filippo Juvarra (Basilica di Superga, Chiesa di San Filippo Neri, Santuario della Consolata, Chiesa di Santa Cristina, Chiesa della Madonna del Carmine) Filippo Giovanni Battista Nicolis di Robilant (Chiesa di Santa Pelagia, Chiesa della Misericordia) Bernardo Antonio Vittone (Chiesa della Santissima Annunziata, Chiesa di Santa Maria di Piazza, Chiesa di San Francesco d'Assisi, Chiesa di Santa Chiara, Cappella Anselmetti) Ascanio Vittozzi (Basilica del Corpus Domini, Chiesa della Santissima Trinità) Pietro Bonvicini (Chiesa di San Michele Arcangelo) Giuseppe e Bartolomeo Gallo (Chiesa di Gesù Nazareno, Chiesa di San Bernardino da Siena) Nicola Mosso (Chiesa del Gesù Redentore) Cimitero Monumentale (già Cimitero Generale): sito in Corso Novara, 135 (quartiere Regio Parco), è il primo cimitero di Torino per dimensioni; contiene anche un Tempio Crematorio e un Cimitero giudaico;"
Regio Parco,"Regio Parco, Corso Regio Parco, Rossini, Circoscrizione 7, Torino, Piemonte, 10124, Italia",amenity,bicycle_rental,0.31010000000000004,"Amedeo di Castellamonte (Cappella della Sacra Sindone, Basilica del Corpus Domini) Carlo di Castellamonte (Cappella della Sacra Sindone, Chiesa di Santa Cristina) Andrea Costaguta (Chiesa di San Francesco da Paola, Chiesa di Santa Teresa) Guarino Guarini (Cappella della Sacra Sindone, Santuario della Consolata, Chiesa di San Lorenzo) Filippo Juvarra (Basilica di Superga, Chiesa di San Filippo Neri, Santuario della Consolata, Chiesa di Santa Cristina, Chiesa della Madonna del Carmine) Filippo Giovanni Battista Nicolis di Robilant (Chiesa di Santa Pelagia, Chiesa della Misericordia) Bernardo Antonio Vittone (Chiesa della Santissima Annunziata, Chiesa di Santa Maria di Piazza, Chiesa di San Francesco d'Assisi, Chiesa di Santa Chiara, Cappella Anselmetti) Ascanio Vittozzi (Basilica del Corpus Domini, Chiesa della Santissima Trinità) Pietro Bonvicini (Chiesa di San Michele Arcangelo) Giuseppe e Bartolomeo Gallo (Chiesa di Gesù Nazareno, Chiesa di San Bernardino da Siena) Nicola Mosso (Chiesa del Gesù Redentore) Cimitero Monumentale (già Cimitero Generale): sito in Corso Novara, 135 (quartiere Regio Parco), è il primo cimitero di Torino per dimensioni; contiene anche un Tempio Crematorio e un Cimitero giudaico;"
Tempio Crematorio,"Tempio crematorio, Piazzale Carlo Tancredi Falletti Di Barolo, Rossini, Circoscrizione 7, Torino, Piemonte, 10153, Italia",amenity,crematorium,0.31010000000000004,"sito in Corso Novara, 135 (quartiere Regio Parco), è il primo cimitero di Torino per dimensioni; contiene anche un Tempio Crematorio e un Cimitero giudaico; vi sono numerosi monumenti funebri di personaggi famosi e di pregevole fattura Cimitero Parco (detto anche ""cimitero del Gerbido""):"
Cimitero Parco,"Cimitero Parco, Circoscrizione 2, Torino, Piemonte, Italia",landuse,cemetery,0.51,"contiene anche un Tempio Crematorio e un Cimitero giudaico; vi sono numerosi monumenti funebri di personaggi famosi e di pregevole fattura Cimitero Parco (detto anche ""cimitero del Gerbido""): costruito nel 1972 nella zona all'estremo sud di Torino, è il secondo cimitero di Torino per dimensioni Cimitero di Mirafiori:"
Cimitero di Mirafiori,"Cimitero di Mirafiori, Cime Bianche, Circoscrizione 2, Torino, Piemonte, Italia",landuse,cemetery,0.6099999999999999,"vi sono numerosi monumenti funebri di personaggi famosi e di pregevole fattura Cimitero Parco (detto anche ""cimitero del Gerbido""): costruito nel 1972 nella zona all'estremo sud di Torino, è il secondo cimitero di Torino per dimensioni Cimitero di Mirafiori: piccolo cimitero sito in corso Unione Sovietica 650, nella zona Sud di Torino Cimitero di Sassi:"
Unione Sovietica,"Unione Sovietica, Corso Lepanto, Piazza d'Armi, Circoscrizione 2, Torino, Piemonte, 10129, Italia",highway,bus_stop,0.31010000000000004,"costruito nel 1972 nella zona all'estremo sud di Torino, è il secondo cimitero di Torino per dimensioni Cimitero di Mirafiori: piccolo cimitero sito in corso Unione Sovietica 650, nella zona Sud di Torino Cimitero di Sassi: sito nell'omonima strada al n. 24 Cimitero di Cavoretto:"
Unione Sovietica,"Unione Sovietica, Corso Lepanto, Piazza d'Armi, Circoscrizione 2, Torino, Piemonte, 10129, Italia",highway,bus_stop,0.31010000000000004,"Cimitero del Lingotto: era sito in via Passo Buole, circa a metà strada fra le vie Pio VII e corso Unione Sovietica. Già inattivo da prima della seconda guerra mondiale, il terreno su cui sorgeva è oggi occupato dal parco Di Vittorio."
Cimitero di Cavoretto,"Cimitero di Cavoretto, Nizza Millefonti, Circoscrizione 8, Cavoretto, Torino, Piemonte, Italia",landuse,cemetery,0.6199999999999999,"piccolo cimitero sito in corso Unione Sovietica 650, nella zona Sud di Torino Cimitero di Sassi: sito nell'omonima strada al n. 24 Cimitero di Cavoretto: sito nell'omonimo borgo collinare Cimitero di Abbadia di Stura:"
Cimitero di Abbadia di Stura,"Cimitero dell'Abbadia di Stura, Circoscrizione 6, Torino, Piemonte, Italia",landuse,cemetery,0.8099999999999999,"sito nell'omonima strada al n. 24 Cimitero di Cavoretto: sito nell'omonimo borgo collinare Cimitero di Abbadia di Stura: sito in Strada di Settimo 307, nella zona nord Erano inoltre presenti in Torino i cimiteri, ora non più in uso:"
Strada di Settimo 307,"Strada Statale 11 Padana Superiore, Mezzi Po, Settimo Torinese, Torino, Piemonte, 10032, Italia",highway,trunk,0.41000000000000003,"sito nell'omonimo borgo collinare Cimitero di Abbadia di Stura: sito in Strada di Settimo 307, nella zona nord Erano inoltre presenti in Torino i cimiteri, ora non più in uso: Cimitero di San Pietro in Vincoli:"
Cimitero del Lingotto,"Cimitero di Cavoretto, Nizza Millefonti, Circoscrizione 8, Cavoretto, Torino, Piemonte, Italia",landuse,cemetery,0.41,"Oggi è utilizzato come sede per eventi artistici e culturali. Cimitero del Lingotto: era sito in via Passo Buole, circa a metà strada fra le vie Pio VII e corso Unione Sovietica."
Passo Buole,"Passo Buole, Via Pio VII, Lingotto, Circoscrizione 8, Torino, Piemonte, 10127, Italia",highway,bus_stop,0.31010000000000004,"Cimitero del Lingotto: era sito in via Passo Buole, circa a metà strada fra le vie Pio VII e corso Unione Sovietica. Già inattivo da prima della seconda guerra mondiale, il terreno su cui sorgeva è oggi occupato dal parco Di Vittorio."
parco Di Vittorio,"Parco Cavalieri di Vittorio Veneto, Circoscrizione 2, Torino, Piemonte, Italia",leisure,park,0.7279649565859212,"era sito in via Passo Buole, circa a metà strada fra le vie Pio VII e corso Unione Sovietica. Già inattivo da prima della seconda guerra mondiale, il terreno su cui sorgeva è oggi occupato dal parco Di Vittorio. Cimitero di Madonna di Campagna:"
Cimitero di Madonna di Campagna,"Cimitero Comunale di Venaria Reale, Viale Giordano Bruno, Altessano, Venaria Reale, Torino, Piemonte, 10078, Italia",amenity,grave_yard,0.41009999999999996,"Già inattivo da prima della seconda guerra mondiale, il terreno su cui sorgeva è oggi occupato dal parco Di Vittorio. Cimitero di Madonna di Campagna: nel quartiere omonimo, dove ora ci sono i giardini e la piscina di via Sospello."
Cimitero di Lucento,"Cimitero Comunale di Venaria Reale, Viale Giordano Bruno, Altessano, Venaria Reale, Torino, Piemonte, 10078, Italia",amenity,grave_yard,0.31010000000000004,"nel quartiere omonimo, dove ora ci sono i giardini e la piscina di via Sospello. Cimitero di Lucento: nel quartiere omonimo, si trovava nell'isolato tra via Pianezza e via Valdellatorre, appena ad ovest di corso Lombardia."
Valdellatorre,"Valdellatorre, Corso Potenza, Lucento, Circoscrizione 5, Torino, Piemonte, 10149, Italia",highway,bus_stop,0.22010000000000002,"Cimitero di Lucento: nel quartiere omonimo, si trovava nell'isolato tra via Pianezza e via Valdellatorre, appena ad ovest di corso Lombardia. Al suo posto ci sono dei campi sportivi."
Cimitero di Pozzo,"Cimitero Comunale di Alpette, Pian dei Ronchi, Alpette, Torino, Piemonte, Italia",landuse,cemetery,0.51,"Al suo posto ci sono dei campi sportivi. Cimitero di Pozzo Strada: sul cui sito adesso c'è la Piscina Trecate, era in uso fino agli anni'50."
Cimitero della Rocca,"Cimitero Monumentale, Circoscrizione 7, Sassi, Torino, Piemonte, Italia",landuse,cemetery,0.5359285856241072,"Durante la Seconda Guerra Mondiale è stato bombardato. Cimitero della Rocca o di San Lazzaro: Costruito poco dopo quello di San Pietro in Vincoli per gli stessi motivi, fu chiuso anch'esso nel 1829, per lasciar posto a un nuovo borgo."
Teatro Stabile,"Teatro Stabile di Torino, Via Giuseppe Verdi, Borgo Nuovo, Circoscrizione 1, Torino, Piemonte, 10124, Italia",amenity,theatre,0.31010000000000004,"Torino può oggi vantare una grande varietà di teatri e sale di rappresentazione. La città è inoltre sede di diverse istituzioni teatrali, tra cui la principale è il Teatro Stabile di Torino, dichiarato Teatro Nazionale: fondato nel 1955, secondo in Italia dopo il Teatro Stabile di Milano, gestisce le produzioni stagionali del Carignano, del Gobetti e delle Fonderie Limone di Moncalieri."
Teatro Stabile,"Teatro Stabile di Torino, Via Giuseppe Verdi, Borgo Nuovo, Circoscrizione 1, Torino, Piemonte, 10124, Italia",amenity,theatre,0.31010000000000004,"La città è inoltre sede di diverse istituzioni teatrali, tra cui la principale è il Teatro Stabile di Torino, dichiarato Teatro Nazionale: fondato nel 1955, secondo in Italia dopo il Teatro Stabile di Milano, gestisce le produzioni stagionali del Carignano, del Gobetti e delle Fonderie Limone di Moncalieri. Fra i teatri maggiori, con una capienza superiore a 400 posti, vi sono il teatro Regio, in cui si tenne la prima de La bohème di Puccini, il teatro Carignano, il teatro Alfieri e il teatro Colosseo; importante, poi, è il teatro Gobetti, sede principale del sopracitato teatro stabile cittadino."
Teatro Nazionale,"Teatro Salone Margherita, 75, Via dei Due Macelli, Campo Marzio, Municipio Roma I, Roma, Roma Capitale, Lazio, 00187, Italia",amenity,theatre,0.3372938346316069,"Torino può oggi vantare una grande varietà di teatri e sale di rappresentazione. La città è inoltre sede di diverse istituzioni teatrali, tra cui la principale è il Teatro Stabile di Torino, dichiarato Teatro Nazionale: fondato nel 1955, secondo in Italia dopo il Teatro Stabile di Milano, gestisce le produzioni stagionali del Carignano, del Gobetti e delle Fonderie Limone di Moncalieri."
Regio,"Torino, 138, Lange Beeldekensstraat, Seefhoek, Antwerpen, Vlaanderen, 2060, België / Belgique / Belgien",shop,clothes,0.11010000000000002,"fondato nel 1955, secondo in Italia dopo il Teatro Stabile di Milano, gestisce le produzioni stagionali del Carignano, del Gobetti e delle Fonderie Limone di Moncalieri. Fra i teatri maggiori, con una capienza superiore a 400 posti, vi sono il teatro Regio, in cui si tenne la prima de La bohème di Puccini, il teatro Carignano, il teatro Alfieri e il teatro Colosseo; importante, poi, è il teatro Gobetti, sede principale del sopracitato teatro stabile cittadino. Altre sale teatrali minori comprendono Vi sono inoltre diversi auditorium:"
Colosseo,"Colosseo, 69, Via Madama Cristina, San Salvario, Circoscrizione 8, Torino, Piemonte, 10125, Italia",shop,confectionery,0.22010000000000002,"fondato nel 1955, secondo in Italia dopo il Teatro Stabile di Milano, gestisce le produzioni stagionali del Carignano, del Gobetti e delle Fonderie Limone di Moncalieri. Fra i teatri maggiori, con una capienza superiore a 400 posti, vi sono il teatro Regio, in cui si tenne la prima de La bohème di Puccini, il teatro Carignano, il teatro Alfieri e il teatro Colosseo; importante, poi, è il teatro Gobetti, sede principale del sopracitato teatro stabile cittadino. Altre sale teatrali minori comprendono Vi sono inoltre diversi auditorium:"
Auditorium Rai,"Auditorium Rai, Corso San Maurizio, Borgo Nuovo, Circoscrizione 1, Torino, Piemonte, 10124, Italia",railway,tram_stop,0.31010000000000004,"Altre sale teatrali minori comprendono Vi sono inoltre diversi auditorium: Auditorium Rai ""Arturo Toscanini"", sede dell'Orchestra sinfonica nazionale della RAI Auditorium ""Gianni Agnelli"" del Lingotto Auditorium Intesa-Sanpaolo (interno dell'omonimo grattacielo) Auditorium ""Vivaldi"" (Biblioteca Nazionale) Educatorio della Provvidenza - Auditorium Orpheus Diversi edifici teatrali sono andati distrutti o caduti in disuso. Fra questi il teatro Balbo e il teatro di Torino, distrutti durante un bombardamento nel 1943, il teatro Rossini, bruciato in un incendio nel 1941, i teatri Adua, Gianduja, Gerbino e Arena torinese, smantellati, e, infine, il teatro Nazionale riconvertito a cinema;"
Biblioteca Nazionale,"Biblioteca Nazionale, Piazza Carlo Alberto, Centro, Circoscrizione 1, Torino, Piemonte, 10123, Italia",tourism,attraction,0.31010000000000004,"Altre sale teatrali minori comprendono Vi sono inoltre diversi auditorium: Auditorium Rai ""Arturo Toscanini"", sede dell'Orchestra sinfonica nazionale della RAI Auditorium ""Gianni Agnelli"" del Lingotto Auditorium Intesa-Sanpaolo (interno dell'omonimo grattacielo) Auditorium ""Vivaldi"" (Biblioteca Nazionale) Educatorio della Provvidenza - Auditorium Orpheus Diversi edifici teatrali sono andati distrutti o caduti in disuso. Fra questi il teatro Balbo e il teatro di Torino, distrutti durante un bombardamento nel 1943, il teatro Rossini, bruciato in un incendio nel 1941, i teatri Adua, Gianduja, Gerbino e Arena torinese, smantellati, e, infine, il teatro Nazionale riconvertito a cinema;"
teatro Rossini,"Teatro della Caduta, 24, Via Michele Buniva, Vanchiglia, Circoscrizione 7, Torino, Piemonte, 10124, Italia",amenity,theatre,0.2101,"Auditorium Rai ""Arturo Toscanini"", sede dell'Orchestra sinfonica nazionale della RAI Auditorium ""Gianni Agnelli"" del Lingotto Auditorium Intesa-Sanpaolo (interno dell'omonimo grattacielo) Auditorium ""Vivaldi"" (Biblioteca Nazionale) Educatorio della Provvidenza - Auditorium Orpheus Diversi edifici teatrali sono andati distrutti o caduti in disuso. Fra questi il teatro Balbo e il teatro di Torino, distrutti durante un bombardamento nel 1943, il teatro Rossini, bruciato in un incendio nel 1941, i teatri Adua, Gianduja, Gerbino e Arena torinese, smantellati, e, infine, il teatro Nazionale riconvertito a cinema; inoltre v'è una sala teatrale, oggi in disuso, nell'edificio storico della Cavallerizza Reale."
Gianduja,"Caffè Wine Gianduja, 3, Via Giacomo Matteotti, San Maurizio Canavese, Torino, Piemonte, 10077, Italia",amenity,cafe,0.2101,"Auditorium Rai ""Arturo Toscanini"", sede dell'Orchestra sinfonica nazionale della RAI Auditorium ""Gianni Agnelli"" del Lingotto Auditorium Intesa-Sanpaolo (interno dell'omonimo grattacielo) Auditorium ""Vivaldi"" (Biblioteca Nazionale) Educatorio della Provvidenza - Auditorium Orpheus Diversi edifici teatrali sono andati distrutti o caduti in disuso. Fra questi il teatro Balbo e il teatro di Torino, distrutti durante un bombardamento nel 1943, il teatro Rossini, bruciato in un incendio nel 1941, i teatri Adua, Gianduja, Gerbino e Arena torinese, smantellati, e, infine, il teatro Nazionale riconvertito a cinema; inoltre v'è una sala teatrale, oggi in disuso, nell'edificio storico della Cavallerizza Reale."
disuso,"Trampolini (in disuso), Clot della Soma, Soucheres Hautes, Pragelato, Torino, Piemonte, Italia",aerialway,chair_lift,0.2101,"Fra questi il teatro Balbo e il teatro di Torino, distrutti durante un bombardamento nel 1943, il teatro Rossini, bruciato in un incendio nel 1941, i teatri Adua, Gianduja, Gerbino e Arena torinese, smantellati, e, infine, il teatro Nazionale riconvertito a cinema; inoltre v'è una sala teatrale, oggi in disuso, nell'edificio storico della Cavallerizza Reale. A Torino sono presenti 49 mercati rionali."
